cliente_id,plano,contrato,forma_pagamento,canal_aquisicao,tempo_cliente_meses,receita_mensal,desconto_pct,horas_uso_semana,queda_uso_30d_pct,dias_sem_acesso,nota_satisfacao,chamados_90d,falhas_pagamento_90d,reajuste_recente,cancelou_60d
CLI09605,Essencial,Mensal,Débito automático,Busca orgânica,72,49.9,0,2.9,43.7,8,7,0,1,0,0
CLI09606,Premium,Anual,Pix,Busca orgânica,46,113.9,5,4.1,16.5,8,7,5,0,0,0
CLI09607,Plus,Mensal,Débito automático,Busca orgânica,27,75.9,5,11.3,30.3,6,8,0,0,1,0
CLI09608,Plus,Anual,Pix,Indicação,34,75.9,5,3.6,12.1,6,7,2,1,0,0
CLI09609,Premium,Mensal,Boleto,Mídia paga,27,113.9,5,3.0,25.8,8,10,0,0,0,0
CLI09610,Essencial,Mensal,Cartão,Mídia paga,26,42.42,15,6.5,10.1,5,9,0,0,1,0
CLI09611,Premium,Mensal,Débito automático,Mídia paga,46,101.92,15,4.3,24.4,8,8,1,0,1,0
CLI09612,Plus,Mensal,Cartão,Busca orgânica,28,75.9,5,3.8,55.2,7,5,1,0,0,1
CLI09613,Plus,Mensal,Débito automático,Indicação,11,75.9,5,5.5,41.8,8,7,0,0,0,0
CLI09614,Essencial,Mensal,Boleto,Mídia paga,13,42.42,15,11.3,44.5,5,7,0,1,0,0
CLI09615,Essencial,Mensal,Débito automático,Mídia paga,19,49.9,0,5.0,9.0,5,10,0,0,1,0
CLI09616,Essencial,Mensal,Débito automático,Indicação,33,49.9,0,3.4,9.7,3,5,0,0,1,0
CLI09617,Essencial,Mensal,Cartão,Parceiro,13,44.91,10,4.9,5.8,3,10,1,1,0,0
CLI09618,Essencial,Mensal,Cartão,Mídia paga,5,47.4,5,5.0,47.2,5,8,0,0,0,0
CLI09619,Plus,Anual,Pix,Mídia paga,21,75.9,5,3.7,6.9,4,7,0,0,0,0
CLI09620,Plus,Mensal,Cartão,Mídia paga,37,79.9,0,5.4,4.9,2,7,1,0,1,0
CLI09621,Essencial,Anual,Cartão,Mídia paga,49,47.4,5,7.2,27.2,5,8,1,0,1,0
CLI09622,Plus,Mensal,Débito automático,Mídia paga,15,63.92,20,3.2,49.4,7,5,0,0,0,1
CLI09623,Premium,Mensal,Débito automático,Mídia paga,24,95.92,20,2.0,11.4,3,8,0,0,0,0
CLI09624,Plus,Anual,Cartão,Indicação,12,71.91,10,3.0,20.4,6,7,0,0,0,0
CLI09625,Plus,Anual,Cartão,Indicação,18,63.92,20,5.1,62.0,7,6,0,0,1,0
CLI09626,Plus,Mensal,Cartão,Indicação,6,71.91,10,6.8,17.5,4,4,0,1,0,0
CLI09627,Essencial,Mensal,Pix,Parceiro,9,49.9,0,2.1,28.5,5,8,0,0,0,0
CLI09628,Essencial,Anual,Boleto,Busca orgânica,9,44.91,10,4.4,30.1,3,7,0,0,1,0
CLI09629,Premium,Mensal,Cartão,Busca orgânica,50,95.92,20,9.1,44.8,8,7,0,0,1,0
CLI09630,Plus,Mensal,Cartão,Indicação,13,71.91,10,3.4,79.4,15,4,1,1,0,1
CLI09631,Plus,Mensal,Débito automático,Busca orgânica,41,71.91,10,12.1,6.6,4,7,1,0,0,0
CLI09632,Premium,Mensal,Cartão,Parceiro,9,107.91,10,2.3,23.8,5,7,1,2,0,0
CLI09633,Essencial,Anual,Pix,Mídia paga,25,49.9,0,0.9,26.2,5,6,0,0,1,0
CLI09634,Essencial,Mensal,Cartão,Indicação,31,49.9,0,2.1,35.5,9,6,1,0,1,1
CLI09635,Plus,Mensal,Boleto,Mídia paga,35,71.91,10,2.3,54.1,9,4,3,1,1,0
CLI09636,Essencial,Mensal,Débito automático,Parceiro,5,49.9,0,3.8,25.6,8,8,0,1,1,0
CLI09637,Plus,Mensal,Cartão,Mídia paga,36,75.9,5,2.7,26.8,10,8,0,0,0,0
CLI09638,Plus,Anual,Cartão,Mídia paga,39,79.9,0,3.8,44.9,7,4,0,3,0,0
CLI09639,Plus,Anual,Cartão,Mídia paga,2,79.9,0,2.8,60.7,16,3,1,2,0,1
CLI09640,Essencial,Mensal,Cartão,Mídia paga,12,49.9,0,2.9,66.0,10,6,1,0,1,1
CLI09641,Plus,Anual,Cartão,Mídia paga,37,75.9,5,4.5,8.4,4,7,0,0,1,0
CLI09642,Essencial,Mensal,Pix,Mídia paga,69,49.9,0,1.0,16.2,3,6,0,0,0,0
CLI09643,Premium,Mensal,Débito automático,Busca orgânica,37,95.92,20,4.2,23.9,4,8,0,1,0,0
CLI09644,Essencial,Mensal,Cartão,Indicação,3,39.92,20,3.3,26.0,12,5,1,1,1,1
CLI09645,Premium,Mensal,Cartão,Busca orgânica,35,119.9,0,3.9,16.5,7,7,1,0,0,0
CLI09646,Plus,Mensal,Débito automático,Indicação,9,79.9,0,7.7,5.5,5,8,1,0,0,0
CLI09647,Essencial,Anual,Cartão,Mídia paga,31,49.9,0,4.8,25.6,7,9,0,1,0,0
CLI09648,Plus,Mensal,Pix,Parceiro,37,71.91,10,18.2,20.6,5,6,0,0,0,0
CLI09649,Essencial,Mensal,Débito automático,Indicação,31,47.4,5,4.4,36.0,8,5,2,1,0,0
CLI09650,Essencial,Anual,Débito automático,Busca orgânica,44,49.9,0,0.8,49.7,8,6,1,0,1,0
CLI09651,Premium,Anual,Pix,Mídia paga,14,107.91,10,13.1,23.0,7,8,0,0,0,0
CLI09652,Plus,Mensal,Boleto,Indicação,38,79.9,0,1.9,56.1,13,4,1,0,0,0
CLI09653,Essencial,Mensal,Cartão,Busca orgânica,20,47.4,5,2.8,32.1,9,6,0,1,0,0
CLI09654,Plus,Anual,Cartão,Mídia paga,38,71.91,10,12.4,27.8,10,7,1,0,0,0
CLI09655,Premium,Mensal,Cartão,Busca orgânica,10,119.9,0,1.1,33.8,9,9,0,0,1,0
CLI09656,Plus,Mensal,Cartão,Mídia paga,15,67.92,15,0.8,31.9,8,7,0,0,1,0
CLI09657,Essencial,Mensal,Cartão,Mídia paga,42,49.9,0,7.3,6.1,2,7,1,3,0,0
CLI09658,Essencial,Mensal,Cartão,Mídia paga,24,47.4,5,1.3,48.7,9,5,1,0,0,0
CLI09659,Premium,Mensal,Débito automático,Busca orgânica,14,95.92,20,5.4,58.3,10,6,1,0,0,0
CLI09660,Essencial,Anual,Cartão,Indicação,43,39.92,20,1.4,34.8,8,7,0,0,0,0
CLI09661,Essencial,Mensal,Débito automático,Indicação,15,44.91,10,3.3,13.9,7,10,2,0,0,0
CLI09662,Plus,Anual,Cartão,Busca orgânica,34,71.91,10,1.4,9.1,1,6,0,0,0,0
CLI09663,Essencial,Mensal,Pix,Indicação,16,47.4,5,3.9,34.5,4,7,1,0,1,0
CLI09664,Premium,Mensal,Cartão,Mídia paga,69,119.9,0,4.6,22.6,6,6,2,0,0,0
CLI09665,Essencial,Mensal,Cartão,Busca orgânica,28,47.4,5,3.8,31.5,7,7,0,0,1,0
CLI09666,Plus,Mensal,Débito automático,Mídia paga,25,79.9,0,11.7,5.0,2,10,1,0,0,0
CLI09667,Premium,Mensal,Cartão,Mídia paga,48,101.92,15,9.1,22.2,6,9,0,1,0,0
CLI09668,Premium,Anual,Débito automático,Busca orgânica,15,119.9,0,24.1,14.5,6,7,0,0,0,0
CLI09669,Premium,Mensal,Débito automático,Busca orgânica,41,107.91,10,6.0,9.5,2,9,2,0,0,0
CLI09670,Premium,Mensal,Débito automático,Indicação,13,101.92,15,6.5,9.8,3,7,1,0,0,0
CLI09671,Essencial,Mensal,Pix,Mídia paga,24,49.9,0,1.8,33.3,5,7,1,0,0,0
CLI09672,Premium,Mensal,Débito automático,Busca orgânica,17,113.9,5,0.4,21.2,3,6,1,1,0,0
CLI09673,Premium,Mensal,Cartão,Busca orgânica,10,113.9,5,16.6,36.0,10,5,3,0,0,0
CLI09674,Plus,Mensal,Boleto,Mídia paga,10,79.9,0,10.9,63.5,14,5,0,0,0,0
CLI09675,Essencial,Mensal,Cartão,Busca orgânica,17,44.91,10,2.1,48.9,5,6,2,0,0,0
CLI09676,Essencial,Anual,Pix,Busca orgânica,39,47.4,5,4.5,29.6,5,6,3,0,1,0
CLI09677,Plus,Anual,Boleto,Busca orgânica,96,75.9,5,5.8,52.4,5,8,0,0,0,0
CLI09678,Plus,Mensal,Cartão,Busca orgânica,10,79.9,0,4.0,29.3,6,9,0,0,0,0
CLI09679,Essencial,Mensal,Débito automático,Mídia paga,23,47.4,5,2.0,9.5,5,6,0,1,1,0
CLI09680,Essencial,Mensal,Pix,Mídia paga,20,49.9,0,0.8,2.3,6,8,0,0,0,0
CLI09681,Plus,Mensal,Débito automático,Busca orgânica,40,71.91,10,4.3,27.3,9,4,2,0,0,0
CLI09682,Essencial,Anual,Cartão,Mídia paga,57,44.91,10,2.0,2.6,1,10,0,1,0,0
CLI09683,Premium,Mensal,Pix,Indicação,29,119.9,0,5.0,24.9,10,6,3,0,1,1
CLI09684,Essencial,Anual,Cartão,Busca orgânica,10,49.9,0,4.5,29.7,8,8,0,0,0,0
CLI09685,Essencial,Mensal,Cartão,Mídia paga,20,39.92,20,2.8,4.1,3,5,0,1,1,0
CLI09686,Essencial,Anual,Débito automático,Busca orgânica,35,47.4,5,5.4,9.8,4,6,0,0,1,0
CLI09687,Premium,Anual,Débito automático,Mídia paga,21,107.91,10,4.4,44.5,7,4,2,0,0,1
CLI09688,Premium,Anual,Débito automático,Busca orgânica,12,119.9,0,7.8,17.5,7,7,0,0,0,0
CLI09689,Essencial,Anual,Débito automático,Busca orgânica,25,49.9,0,0.7,22.0,4,9,0,0,0,0
CLI09690,Essencial,Mensal,Débito automático,Busca orgânica,21,49.9,0,2.6,5.6,3,8,2,0,1,0
CLI09691,Essencial,Mensal,Cartão,Mídia paga,30,44.91,10,4.0,61.7,8,4,0,0,0,0
CLI09692,Essencial,Mensal,Cartão,Indicação,41,47.4,5,3.1,21.8,7,7,0,0,0,0
CLI09693,Plus,Anual,Débito automático,Mídia paga,55,67.92,15,5.7,6.7,6,9,0,0,0,0
CLI09694,Essencial,Anual,Débito automático,Indicação,76,49.9,0,0.9,24.1,5,5,1,1,0,0
CLI09695,Plus,Mensal,Cartão,Indicação,96,75.9,5,2.4,52.1,5,8,0,1,0,0
CLI09696,Essencial,Anual,Cartão,Mídia paga,8,47.4,5,2.7,47.7,7,6,2,0,0,0
CLI09697,Plus,Mensal,Cartão,Busca orgânica,32,79.9,0,3.6,34.2,6,7,1,0,1,0
CLI09698,Essencial,Mensal,Débito automático,Busca orgânica,5,49.9,0,4.7,33.3,12,7,1,1,0,0
CLI09699,Essencial,Mensal,Cartão,Busca orgânica,29,47.4,5,0.8,38.4,5,7,3,0,0,0
CLI09700,Essencial,Mensal,Pix,Indicação,38,49.9,0,10.0,37.0,2,7,1,0,0,0
CLI09701,Essencial,Mensal,Débito automático,Mídia paga,9,42.42,15,2.3,62.9,12,5,1,0,1,1
CLI09702,Essencial,Anual,Boleto,Mídia paga,78,49.9,0,7.3,52.0,5,6,0,0,0,0
CLI09703,Premium,Mensal,Cartão,Indicação,9,101.92,15,2.3,3.3,6,7,2,0,0,0
CLI09704,Essencial,Mensal,Débito automático,Mídia paga,11,44.91,10,3.9,23.1,6,8,1,0,0,0
CLI09705,Essencial,Mensal,Débito automático,Indicação,39,42.42,15,7.6,1.5,5,6,1,0,0,0
CLI09706,Essencial,Mensal,Cartão,Mídia paga,33,44.91,10,4.2,51.9,10,7,0,0,0,0
CLI09707,Plus,Anual,Cartão,Mídia paga,33,71.91,10,4.4,22.2,7,7,0,1,1,0
CLI09708,Premium,Anual,Cartão,Parceiro,2,119.9,0,4.3,22.1,5,10,0,0,0,0
CLI09709,Plus,Mensal,Cartão,Mídia paga,35,79.9,0,0.6,5.6,2,8,0,1,1,0
CLI09710,Plus,Anual,Cartão,Mídia paga,31,71.91,10,7.9,3.3,6,8,0,1,0,0
CLI09711,Plus,Anual,Cartão,Parceiro,17,79.9,0,2.8,23.5,8,6,1,0,1,0
CLI09712,Essencial,Anual,Débito automático,Mídia paga,7,47.4,5,4.5,43.2,6,7,1,0,0,0
CLI09713,Premium,Mensal,Cartão,Mídia paga,25,119.9,0,12.3,16.5,5,9,0,0,0,0
CLI09714,Plus,Mensal,Cartão,Indicação,42,71.91,10,5.3,18.4,7,8,1,1,0,0
CLI09715,Essencial,Anual,Pix,Mídia paga,51,44.91,10,3.2,54.4,8,3,3,0,0,0
CLI09716,Plus,Mensal,Débito automático,Mídia paga,20,75.9,5,7.3,27.8,7,6,1,1,1,0
CLI09717,Essencial,Mensal,Boleto,Parceiro,56,49.9,0,6.4,62.2,9,5,0,0,0,0
CLI09718,Essencial,Mensal,Boleto,Mídia paga,6,44.91,10,1.6,2.4,4,10,1,0,0,0
CLI09719,Premium,Mensal,Débito automático,Busca orgânica,42,101.92,15,5.9,65.3,13,5,3,0,0,0
CLI09720,Essencial,Mensal,Cartão,Indicação,24,49.9,0,4.0,35.0,7,5,2,0,0,0
CLI09721,Plus,Anual,Pix,Busca orgânica,6,79.9,0,5.9,8.8,2,5,2,0,0,0
CLI09722,Premium,Mensal,Cartão,Busca orgânica,50,113.9,5,6.4,36.7,7,7,0,0,1,1
CLI09723,Plus,Mensal,Boleto,Mídia paga,25,75.9,5,6.5,6.7,4,8,1,0,1,0
CLI09724,Essencial,Anual,Cartão,Indicação,44,47.4,5,8.3,17.7,4,7,1,0,0,0
CLI09725,Plus,Mensal,Pix,Indicação,23,75.9,5,5.4,24.8,8,6,1,2,0,0
CLI09726,Plus,Mensal,Cartão,Busca orgânica,22,71.91,10,1.3,16.6,6,6,1,1,1,0
CLI09727,Essencial,Anual,Débito automático,Mídia paga,17,39.92,20,0.7,9.0,5,10,1,0,0,0
CLI09728,Essencial,Anual,Cartão,Busca orgânica,25,49.9,0,1.8,19.3,6,8,0,0,0,0
CLI09729,Plus,Anual,Débito automático,Indicação,34,79.9,0,4.9,6.4,7,4,3,0,0,0
CLI09730,Premium,Mensal,Boleto,Busca orgânica,24,95.92,20,11.6,26.3,3,5,1,2,0,1
CLI09731,Essencial,Mensal,Cartão,Indicação,9,39.92,20,2.5,27.5,2,6,1,0,1,0
CLI09732,Essencial,Anual,Débito automático,Mídia paga,32,47.4,5,5.5,49.9,15,7,0,1,0,0
CLI09733,Premium,Anual,Cartão,Mídia paga,32,113.9,5,10.2,27.0,11,8,1,2,0,0
CLI09734,Essencial,Mensal,Cartão,Indicação,9,47.4,5,1.7,3.9,7,8,0,1,0,0
CLI09735,Essencial,Anual,Cartão,Mídia paga,15,47.4,5,1.7,6.2,4,6,0,0,1,0
CLI09736,Plus,Mensal,Pix,Mídia paga,8,71.91,10,0.5,43.2,4,6,1,0,1,1
CLI09737,Essencial,Mensal,Cartão,Indicação,26,47.4,5,5.8,57.2,7,8,1,0,1,0
CLI09738,Essencial,Mensal,Débito automático,Indicação,38,44.91,10,2.0,9.7,4,8,0,0,0,0
CLI09739,Plus,Mensal,Débito automático,Indicação,35,71.91,10,3.3,67.8,9,3,2,0,0,0
CLI09740,Plus,Anual,Cartão,Indicação,6,79.9,0,5.4,46.4,6,8,0,0,0,0
CLI09741,Plus,Mensal,Cartão,Busca orgânica,25,71.91,10,1.0,22.1,6,6,0,0,0,0
CLI09742,Essencial,Anual,Cartão,Parceiro,11,47.4,5,2.2,40.7,6,8,0,0,1,0
CLI09743,Plus,Mensal,Cartão,Indicação,8,63.92,20,3.2,21.1,3,9,0,0,0,0
CLI09744,Plus,Anual,Boleto,Parceiro,25,75.9,5,0.9,15.7,8,8,1,0,1,0
CLI09745,Plus,Mensal,Cartão,Busca orgânica,17,71.91,10,5.0,22.1,7,5,1,0,0,1
CLI09746,Plus,Anual,Débito automático,Busca orgânica,71,79.9,0,10.0,8.5,5,7,0,0,1,0
CLI09747,Plus,Mensal,Boleto,Mídia paga,75,71.91,10,3.0,56.2,11,7,0,2,0,0
CLI09748,Premium,Anual,Cartão,Mídia paga,38,119.9,0,10.0,22.5,5,8,3,1,0,0
CLI09749,Premium,Mensal,Pix,Parceiro,16,107.91,10,3.8,40.9,8,10,1,0,0,0
CLI09750,Essencial,Mensal,Débito automático,Indicação,5,49.9,0,2.4,32.3,7,6,1,1,0,0
CLI09751,Premium,Anual,Pix,Busca orgânica,16,107.91,10,12.4,34.0,7,8,2,0,0,0
CLI09752,Premium,Mensal,Cartão,Indicação,42,113.9,5,2.9,59.3,8,6,1,1,0,0
CLI09753,Essencial,Anual,Débito automático,Indicação,18,42.42,15,2.6,15.5,3,6,1,1,1,0
CLI09754,Essencial,Mensal,Boleto,Indicação,6,49.9,0,7.6,4.9,2,6,1,0,0,0
CLI09755,Plus,Anual,Débito automático,Mídia paga,63,79.9,0,2.7,8.8,3,6,0,1,0,0
CLI09756,Essencial,Anual,Débito automático,Indicação,12,47.4,5,5.1,68.5,16,5,1,0,0,0
CLI09757,Plus,Anual,Débito automático,Mídia paga,13,79.9,0,7.8,11.5,8,6,0,0,0,0
CLI09758,Plus,Mensal,Pix,Mídia paga,54,79.9,0,6.6,11.6,10,8,1,0,0,0
CLI09759,Essencial,Mensal,Cartão,Busca orgânica,29,47.4,5,3.9,17.3,5,6,2,0,0,1
CLI09760,Essencial,Anual,Boleto,Busca orgânica,30,47.4,5,5.3,19.1,11,7,1,2,0,0
CLI09761,Premium,Mensal,Cartão,Mídia paga,30,107.91,10,1.2,4.2,3,8,2,1,0,1
CLI09762,Essencial,Anual,Débito automático,Indicação,11,49.9,0,6.9,17.8,6,8,0,0,1,0
CLI09763,Plus,Mensal,Cartão,Busca orgânica,37,79.9,0,5.0,9.4,8,7,0,2,0,0
CLI09764,Essencial,Mensal,Débito automático,Indicação,47,47.4,5,3.6,14.9,5,6,0,0,0,0
CLI09765,Essencial,Anual,Débito automático,Indicação,26,42.42,15,3.0,39.6,9,6,0,0,0,0
CLI09766,Plus,Mensal,Débito automático,Mídia paga,22,79.9,0,1.4,27.4,11,6,0,0,1,0
CLI09767,Essencial,Mensal,Cartão,Busca orgânica,57,44.91,10,7.9,29.4,5,6,0,2,0,0
CLI09768,Plus,Mensal,Pix,Busca orgânica,44,67.92,15,1.2,19.1,8,8,0,1,0,0
CLI09769,Plus,Anual,Cartão,Mídia paga,13,79.9,0,3.1,20.6,9,6,2,1,0,0
CLI09770,Essencial,Mensal,Cartão,Mídia paga,40,44.91,10,6.9,4.9,4,6,1,0,1,0
CLI09771,Essencial,Anual,Pix,Busca orgânica,22,49.9,0,5.5,46.7,9,4,0,0,1,0
CLI09772,Plus,Mensal,Boleto,Indicação,30,71.91,10,2.6,20.7,6,5,3,1,0,0
CLI09773,Plus,Mensal,Boleto,Indicação,73,79.9,0,1.5,34.2,4,5,2,0,0,0
CLI09774,Plus,Mensal,Pix,Busca orgânica,6,71.91,10,4.1,44.1,8,9,0,0,0,0
CLI09775,Plus,Mensal,Débito automático,Busca orgânica,3,67.92,15,1.6,12.4,4,7,0,0,0,0
CLI09776,Essencial,Mensal,Cartão,Mídia paga,15,49.9,0,0.6,45.3,9,9,0,1,0,0
CLI09777,Essencial,Mensal,Cartão,Indicação,22,44.91,10,4.4,2.3,0,7,0,0,0,0
CLI09778,Plus,Mensal,Débito automático,Mídia paga,13,75.9,5,18.5,36.0,8,7,0,2,0,0
CLI09779,Plus,Anual,Débito automático,Indicação,37,71.91,10,2.2,29.0,8,6,1,0,0,0
CLI09780,Plus,Mensal,Débito automático,Busca orgânica,34,79.9,0,9.5,7.2,4,6,0,0,0,0
CLI09781,Essencial,Mensal,Cartão,Mídia paga,25,49.9,0,4.3,30.1,1,4,1,1,1,1
CLI09782,Plus,Mensal,Cartão,Mídia paga,31,67.92,15,5.5,0.7,2,7,1,1,0,0
CLI09783,Plus,Mensal,Cartão,Busca orgânica,30,79.9,0,5.0,23.8,7,6,2,2,1,1
CLI09784,Essencial,Anual,Débito automático,Indicação,60,44.91,10,0.4,30.8,5,6,0,0,0,0
CLI09785,Plus,Anual,Cartão,Mídia paga,11,71.91,10,5.4,35.3,6,6,1,0,0,1
CLI09786,Plus,Anual,Cartão,Mídia paga,29,79.9,0,3.2,37.2,14,4,2,0,1,0
CLI09787,Essencial,Mensal,Pix,Busca orgânica,53,47.4,5,1.7,75.2,17,5,2,0,1,0
CLI09788,Essencial,Mensal,Cartão,Indicação,21,49.9,0,8.2,5.9,4,8,1,1,1,0
CLI09789,Essencial,Anual,Cartão,Busca orgânica,25,49.9,0,4.4,31.6,10,6,0,0,1,0
CLI09790,Premium,Anual,Débito automático,Mídia paga,43,101.92,15,2.8,3.3,6,7,2,0,1,0
CLI09791,Essencial,Mensal,Cartão,Busca orgânica,4,44.91,10,4.0,27.2,6,9,0,0,0,0
CLI09792,Essencial,Mensal,Pix,Indicação,48,49.9,0,2.5,33.4,7,6,1,0,0,0
CLI09793,Essencial,Anual,Boleto,Mídia paga,32,47.4,5,1.8,9.2,8,8,0,1,0,0
CLI09794,Essencial,Anual,Cartão,Mídia paga,40,44.91,10,1.9,6.8,2,6,1,0,0,0
CLI09795,Essencial,Mensal,Cartão,Mídia paga,38,49.9,0,4.3,42.6,4,8,2,1,1,0
CLI09796,Plus,Mensal,Débito automático,Indicação,7,79.9,0,9.7,14.0,10,6,1,0,1,1
CLI09797,Essencial,Anual,Pix,Indicação,8,47.4,5,2.7,10.2,9,5,2,0,0,0
CLI09798,Essencial,Anual,Boleto,Mídia paga,3,49.9,0,4.7,57.8,4,6,0,1,0,0
CLI09799,Essencial,Mensal,Cartão,Mídia paga,7,49.9,0,3.2,30.2,6,7,1,1,0,0
CLI09800,Essencial,Mensal,Débito automático,Busca orgânica,11,47.4,5,2.0,13.8,4,9,1,0,0,0
CLI09801,Essencial,Mensal,Pix,Busca orgânica,26,44.91,10,1.3,22.5,4,10,0,0,0,0
CLI09802,Plus,Anual,Cartão,Parceiro,55,71.91,10,3.2,5.5,3,7,1,1,0,1
CLI09803,Plus,Anual,Pix,Busca orgânica,20,71.91,10,3.5,18.6,7,5,3,0,0,0
CLI09804,Plus,Mensal,Cartão,Parceiro,24,71.91,10,1.1,46.4,6,5,1,1,0,0
CLI09805,Essencial,Mensal,Cartão,Busca orgânica,23,49.9,0,6.4,21.1,9,8,2,0,0,0
CLI09806,Premium,Anual,Cartão,Mídia paga,34,119.9,0,12.8,28.3,3,8,1,0,0,1
CLI09807,Plus,Mensal,Cartão,Indicação,15,71.91,10,5.2,21.2,5,8,1,0,0,0
CLI09808,Essencial,Mensal,Pix,Busca orgânica,24,49.9,0,7.5,38.0,8,5,0,0,1,0
CLI09809,Essencial,Mensal,Cartão,Parceiro,45,49.9,0,1.5,33.2,5,6,1,0,0,0
CLI09810,Plus,Mensal,Cartão,Mídia paga,57,79.9,0,1.7,3.6,5,9,1,0,0,0
CLI09811,Essencial,Anual,Cartão,Busca orgânica,54,47.4,5,4.5,12.9,6,9,0,0,0,0
CLI09812,Essencial,Mensal,Débito automático,Busca orgânica,49,47.4,5,1.9,46.6,8,6,1,0,1,0
CLI09813,Plus,Anual,Boleto,Indicação,52,79.9,0,12.8,4.9,3,7,0,2,1,0
CLI09814,Essencial,Anual,Cartão,Mídia paga,25,49.9,0,3.2,19.7,3,7,0,1,0,0
CLI09815,Premium,Mensal,Boleto,Indicação,15,95.92,20,11.4,69.2,17,4,2,0,1,1
CLI09816,Essencial,Anual,Débito automático,Busca orgânica,31,49.9,0,1.9,5.3,8,8,1,0,1,0
CLI09817,Essencial,Mensal,Boleto,Busca orgânica,34,47.4,5,1.9,52.5,8,5,0,3,1,1
CLI09818,Essencial,Anual,Pix,Mídia paga,20,49.9,0,4.9,13.6,4,7,1,0,0,0
CLI09819,Essencial,Mensal,Cartão,Busca orgânica,15,47.4,5,2.4,10.8,5,7,1,1,0,0
CLI09820,Premium,Anual,Débito automático,Parceiro,53,101.92,15,5.1,23.6,3,6,1,0,0,0
CLI09821,Plus,Mensal,Pix,Mídia paga,25,67.92,15,2.3,72.1,15,5,1,0,0,0
CLI09822,Premium,Mensal,Boleto,Parceiro,19,113.9,5,10.1,27.1,3,8,1,1,0,0
CLI09823,Plus,Mensal,Boleto,Busca orgânica,21,75.9,5,6.9,29.5,8,7,2,1,1,0
CLI09824,Essencial,Mensal,Pix,Busca orgânica,28,47.4,5,1.7,28.7,9,8,0,0,0,0
CLI09825,Essencial,Mensal,Pix,Parceiro,15,42.42,15,2.2,11.4,3,6,1,1,0,0
CLI09826,Essencial,Mensal,Cartão,Indicação,34,49.9,0,2.3,45.8,8,3,1,2,0,0
CLI09827,Premium,Mensal,Débito automático,Parceiro,1,95.92,20,3.9,35.7,3,6,1,0,0,0
CLI09828,Plus,Mensal,Débito automático,Indicação,9,71.91,10,6.4,41.7,9,5,2,0,0,1
CLI09829,Essencial,Anual,Débito automático,Mídia paga,19,47.4,5,3.9,69.8,9,4,2,0,0,0
CLI09830,Plus,Mensal,Cartão,Mídia paga,35,71.91,10,2.6,13.8,9,9,1,0,0,0
CLI09831,Plus,Mensal,Boleto,Mídia paga,19,63.92,20,12.9,15.1,6,8,0,0,1,0
CLI09832,Essencial,Anual,Cartão,Mídia paga,47,49.9,0,3.9,48.4,13,6,2,0,1,0
CLI09833,Plus,Anual,Cartão,Indicação,56,63.92,20,3.4,19.4,7,8,1,0,0,0
CLI09834,Plus,Mensal,Cartão,Busca orgânica,23,79.9,0,2.9,80.4,9,6,1,0,0,1
CLI09835,Premium,Mensal,Cartão,Busca orgânica,12,95.92,20,4.0,19.3,4,7,0,0,1,1
CLI09836,Essencial,Mensal,Cartão,Parceiro,23,49.9,0,0.8,2.7,7,9,0,1,1,0
CLI09837,Essencial,Mensal,Cartão,Busca orgânica,46,44.91,10,1.1,26.1,8,8,1,1,0,0
CLI09838,Plus,Anual,Cartão,Indicação,11,79.9,0,4.1,39.2,13,6,0,0,1,0
CLI09839,Premium,Mensal,Cartão,Busca orgânica,38,113.9,5,6.4,70.8,9,6,0,0,1,0
CLI09840,Premium,Anual,Cartão,Mídia paga,22,119.9,0,6.5,69.9,14,5,2,1,0,0
CLI09841,Plus,Anual,Boleto,Parceiro,39,79.9,0,2.5,20.0,9,9,1,0,0,0
CLI09842,Essencial,Anual,Pix,Parceiro,33,44.91,10,1.8,8.9,2,8,0,0,0,0
CLI09843,Essencial,Mensal,Cartão,Indicação,16,42.42,15,5.8,35.8,8,8,0,1,0,0
CLI09844,Plus,Anual,Pix,Mídia paga,23,71.91,10,3.4,12.0,6,7,2,0,0,0
CLI09845,Essencial,Anual,Pix,Busca orgânica,34,42.42,15,3.9,32.1,2,9,0,1,0,0
CLI09846,Plus,Anual,Pix,Mídia paga,44,79.9,0,5.6,10.5,2,7,0,0,0,0
CLI09847,Premium,Mensal,Cartão,Mídia paga,22,107.91,10,3.2,25.8,3,9,1,1,0,1
CLI09848,Essencial,Mensal,Débito automático,Busca orgânica,46,47.4,5,7.4,37.6,5,6,0,0,0,0
CLI09849,Essencial,Mensal,Cartão,Busca orgânica,78,42.42,15,16.7,15.1,3,8,1,1,0,0
CLI09850,Essencial,Mensal,Cartão,Busca orgânica,48,47.4,5,5.5,20.7,6,5,2,1,1,0
CLI09851,Essencial,Anual,Boleto,Busca orgânica,25,42.42,15,4.2,49.3,10,5,2,2,0,1
CLI09852,Plus,Anual,Cartão,Busca orgânica,24,67.92,15,8.1,27.1,5,8,3,0,0,0
CLI09853,Essencial,Mensal,Cartão,Busca orgânica,8,49.9,0,5.9,7.1,5,9,1,1,1,0
CLI09854,Essencial,Mensal,Cartão,Busca orgânica,22,44.91,10,3.7,16.6,6,7,1,0,0,0
CLI09855,Essencial,Mensal,Débito automático,Busca orgânica,38,42.42,15,4.7,7.0,3,6,0,0,0,0
CLI09856,Essencial,Anual,Cartão,Mídia paga,44,49.9,0,3.5,6.2,6,8,1,0,0,0
